Date,Region,"Total First Vaccine Doses","Total Fully Vaccinated","Total Vaccine Doses","New First Vaccine Doses","New Fully Vaccinated","New Vaccine Doses"
2020/08/28,"Far North West",,,,,,
2020/08/28,"Far North Central",,,,,,
2020/08/28,"Far North East",,,,,,
2020/08/28,"Far North East",,,,,,
2020/08/28,"North West",,,,,,
2020/08/28,"North West",,,,,,
2020/08/28,"North West",,,,,,
2020/08/28,"North West",,,,,,
2020/08/28,"North Central",,,,,,
2020/08/28,"North Central",,,,,,
2020/08/28,"North Central",,,,,,
2020/08/28,"North East",,,,,,
2020/08/28,"North East",,,,,,
2020/08/28,"North East",,,,,,
2020/08/28,Saskatoon,,,,,,
2020/08/28,"Central West",,,,,,
2020/08/28,"Central West",,,,,,
2020/08/28,"Central East",,,,,,
2020/08/28,"Central East",,,,,,
2020/08/28,"Central East",,,,,,
2020/08/28,"Central East",,,,,,
2020/08/28,"Central East",,,,,,
2020/08/28,Regina,,,,,,
2020/08/28,"South West",,,,,,
2020/08/28,"South West",,,,,,
2020/08/28,"South Central",,,,,,
2020/08/28,"South Central",,,,,,
2020/08/28,"South East",,,,,,
2020/08/28,"South East",,,,,,
2020/08/28,"South East",,,,,,
2020/08/28,"South East",,,,,,
2020/08/29,"Far North West",,,,,,
2020/08/29,"Far North West",,,,,,
2020/08/29,"Far North Central",,,,,,
2020/08/29,"Far North East",,,,,,
2020/08/29,"Far North East",,,,,,
2020/08/29,"North West",,,,,,
2020/08/29,"North West",,,,,,
2020/08/29,"North West",,,,,,
2020/08/29,"North West",,,,,,
2020/08/29,"North Central",,,,,,
2020/08/29,"North Central",,,,,,
2020/08/29,"North Central",,,,,,
2020/08/29,"North East",,,,,,
2020/08/29,"North East",,,,,,
2020/08/29,"North East",,,,,,
2020/08/29,Saskatoon,,,,,,
2020/08/29,"Central West",,,,,,
2020/08/29,"Central West",,,,,,
2020/08/29,"Central East",,,,,,
2020/08/29,"Central East",,,,,,
2020/08/29,"Central East",,,,,,
2020/08/29,"Central East",,,,,,
2020/08/29,"Central East",,,,,,
2020/08/29,Regina,,,,,,
2020/08/29,"South West",,,,,,
2020/08/29,"South West",,,,,,
2020/08/29,"South Central",,,,,,
2020/08/29,"South Central",,,,,,
2020/08/29,"South East",,,,,,
2020/08/29,"South East",,,,,,
2020/08/29,"South East",,,,,,
2020/08/29,"South East",,,,,,
2020/08/30,"Far North West",,,,,,
2020/08/30,"Far North West",,,,,,
2020/08/30,"Far North Central",,,,,,
2020/08/30,"Far North East",,,,,,
2020/08/30,"Far North East",,,,,,
2020/08/30,"North West",,,,,,
2020/08/30,"North West",,,,,,
2020/08/30,"North West",,,,,,
2020/08/30,"North West",,,,,,
2020/08/30,"North Central",,,,,,
2020/08/30,"North Central",,,,,,
2020/08/30,"North Central",,,,,,
2020/08/30,"North East",,,,,,
2020/08/30,"North East",,,,,,
2020/08/30,"North East",,,,,,
2020/08/30,Saskatoon,,,,,,
2020/08/30,"Central West",,,,,,
2020/08/30,"Central West",,,,,,
2020/08/30,"Central East",,,,,,
2020/08/30,"Central East",,,,,,
2020/08/30,"Central East",,,,,,
2020/08/30,"Central East",,,,,,
2020/08/30,"Central East",,,,,,
2020/08/30,Regina,,,,,,
2020/08/30,"South West",,,,,,
2020/08/30,"South West",,,,,,
2020/08/30,"South Central",,,,,,
2020/08/30,"South Central",,,,,,
2020/08/30,"South East",,,,,,
2020/08/30,"South East",,,,,,
2020/08/30,"South East",,,,,,
2020/08/30,"South East",,,,,,
2020/08/31,"Far North West",,,,,,
2020/08/31,"Far North West",,,,,,
2020/08/31,"Far North Central",,,,,,
2020/08/31,"Far North East",,,,,,
2020/08/31,"Far North East",,,,,,
2020/08/31,"North West",,,,,,
2020/08/31,"North West",,,,,,
2020/08/31,"North West",,,,,,
2020/08/31,"North West",,,,,,
2020/08/31,"North Central",,,,,,
2020/08/31,"North Central",,,,,,
2020/08/31,"North Central",,,,,,
2020/08/31,"North East",,,,,,
2020/08/31,"North East",,,,,,
2020/08/31,"North East",,,,,,
2020/08/31,Saskatoon,,,,,,
2020/08/31,"Central West",,,,,,
2020/08/31,"Central West",,,,,,
2020/08/31,"Central East",,,,,,
2020/08/31,"Central East",,,,,,
2020/08/31,"Central East",,,,,,
2020/08/31,"Central East",,,,,,
2020/08/31,"Central East",,,,,,
2020/08/31,Regina,,,,,,
2020/08/31,"South West",,,,,,
2020/08/31,"South West",,,,,,
2020/08/31,"South Central",,,,,,
2020/08/31,"South Central",,,,,,
2020/08/31,"South East",,,,,,
2020/08/31,"South East",,,,,,
2020/08/31,"South East",,,,,,
2020/08/31,"South East",,,,,,
2020/09/01,"Far North West",,,,,,
2020/09/01,"Far North West",,,,,,
2020/09/01,"Far North Central",,,,,,
2020/09/01,"Far North East",,,,,,
2020/09/01,"Far North East",,,,,,
2020/09/01,"North West",,,,,,
2020/09/01,"North West",,,,,,
2020/09/01,"North West",,,,,,
2020/09/01,"North West",,,,,,
2020/09/01,"North Central",,,,,,
2020/09/01,"North Central",,,,,,
2020/09/01,"North Central",,,,,,
2020/09/01,"North East",,,,,,
2020/09/01,"North East",,,,,,
2020/09/01,"North East",,,,,,
2020/09/01,Saskatoon,,,,,,
2020/09/01,"Central West",,,,,,
2020/09/01,"Central West",,,,,,
2020/09/01,"Central East",,,,,,
2020/09/01,"Central East",,,,,,
2020/09/01,"Central East",,,,,,
2020/09/01,"Central East",,,,,,
2020/09/01,"Central East",,,,,,
2020/09/01,Regina,,,,,,
2020/09/01,"South West",,,,,,
2020/09/01,"South West",,,,,,
2020/09/01,"South Central",,,,,,
2020/09/01,"South Central",,,,,,
2020/09/01,"South East",,,,,,
2020/09/01,"South East",,,,,,
2020/09/01,"South East",,,,,,
2020/09/01,"South East",,,,,,
2020/09/02,"Far North West",,,,,,
2020/09/02,"Far North West",,,,,,
2020/09/02,"Far North Central",,,,,,
2020/09/02,"Far North East",,,,,,
2020/09/02,"Far North East",,,,,,
2020/09/02,"North West",,,,,,
2020/09/02,"North West",,,,,,
2020/09/02,"North West",,,,,,
2020/09/02,"North West",,,,,,
2020/09/02,"North Central",,,,,,
2020/09/02,"North Central",,,,,,
2020/09/02,"North Central",,,,,,
2020/09/02,"North East",,,,,,
2020/09/02,"North East",,,,,,
2020/09/02,"North East",,,,,,
2020/09/02,Saskatoon,,,,,,
2020/09/02,"Central West",,,,,,
2020/09/02,"Central West",,,,,,
2020/09/02,"Central East",,,,,,
2020/09/02,"Central East",,,,,,
2020/09/02,"Central East",,,,,,
2020/09/02,"Central East",,,,,,
2020/09/02,"Central East",,,,,,
2020/09/02,Regina,,,,,,
2020/09/02,"South West",,,,,,
2020/09/02,"South West",,,,,,
2020/09/02,"South Central",,,,,,
2020/09/02,"South Central",,,,,,
2020/09/02,"South East",,,,,,
2020/09/02,"South East",,,,,,
2020/09/02,"South East",,,,,,
2020/09/02,"South East",,,,,,
2020/09/03,"Far North West",,,,,,
2020/09/03,"Far North West",,,,,,
2020/09/03,"Far North Central",,,,,,
2020/09/03,"Far North East",,,,,,
2020/09/03,"Far North East",,,,,,
2020/09/03,"North West",,,,,,
2020/09/03,"North West",,,,,,
2020/09/03,"North West",,,,,,
2020/09/03,"North West",,,,,,
2020/09/03,"North Central",,,,,,
2020/09/03,"North Central",,,,,,
2020/09/03,"North Central",,,,,,
2020/09/03,"North East",,,,,,
2020/09/03,"North East",,,,,,
2020/09/03,"North East",,,,,,
2020/09/03,Saskatoon,,,,,,
2020/09/03,"Central West",,,,,,
2020/09/03,"Central West",,,,,,
2020/09/03,"Central East",,,,,,
2020/09/03,"Central East",,,,,,
2020/09/03,"Central East",,,,,,
2020/09/03,"Central East",,,,,,
2020/09/03,"Central East",,,,,,
2020/09/03,Regina,,,,,,
2020/09/03,"South West",,,,,,
2020/09/03,"South West",,,,,,
2020/09/03,"South Central",,,,,,
2020/09/03,"South Central",,,,,,
2020/09/03,"South East",,,,,,
2020/09/03,"South East",,,,,,
2020/09/03,"South East",,,,,,
2020/09/03,"South East",,,,,,
2020/09/04,"Far North West",,,,,,
2020/09/04,"Far North West",,,,,,
2020/09/04,"Far North Central",,,,,,
2020/09/04,"Far North East",,,,,,
2020/09/04,"Far North East",,,,,,
2020/09/04,"North West",,,,,,
2020/09/04,"North West",,,,,,
2020/09/04,"North West",,,,,,
2020/09/04,"North West",,,,,,
2020/09/04,"North Central",,,,,,
2020/09/04,"North Central",,,,,,
2020/09/04,"North Central",,,,,,
2020/09/04,"North East",,,,,,
2020/09/04,"North East",,,,,,
2020/09/04,"North East",,,,,,
2020/09/04,Saskatoon,,,,,,
2020/09/04,"Central West",,,,,,
2020/09/04,"Central West",,,,,,
2020/09/04,"Central East",,,,,,
2020/09/04,"Central East",,,,,,
2020/09/04,"Central East",,,,,,
2020/09/04,"Central East",,,,,,
2020/09/04,"Central East",,,,,,
2020/09/04,Regina,,,,,,
2020/09/04,"South West",,,,,,
2020/09/04,"South West",,,,,,
2020/09/04,"South Central",,,,,,
2020/09/04,"South Central",,,,,,
2020/09/04,"South East",,,,,,
2020/09/04,"South East",,,,,,
2020/09/04,"South East",,,,,,
2020/09/04,"South East",,,,,,
2020/09/05,"Far North West",,,,,,
2020/09/05,"Far North West",,,,,,
2020/09/05,"Far North Central",,,,,,
2020/09/05,"Far North East",,,,,,
2020/09/05,"Far North East",,,,,,
2020/09/05,"North West",,,,,,
2020/09/05,"North West",,,,,,
2020/09/05,"North West",,,,,,
2020/09/05,"North West",,,,,,
2020/09/05,"North Central",,,,,,
2020/09/05,"North Central",,,,,,
2020/09/05,"North Central",,,,,,
2020/09/05,"North East",,,,,,
2020/09/05,"North East",,,,,,
2020/09/05,"North East",,,,,,
2020/09/05,Saskatoon,,,,,,
2020/09/05,"Central West",,,,,,
2020/09/05,"Central West",,,,,,
2020/09/05,"Central East",,,,,,
2020/09/05,"Central East",,,,,,
2020/09/05,"Central East",,,,,,
2020/09/05,"Central East",,,,,,
2020/09/05,"Central East",,,,,,
2020/09/05,Regina,,,,,,
2020/09/05,"South West",,,,,,
2020/09/05,"South West",,,,,,
2020/09/05,"South Central",,,,,,
2020/09/05,"South Central",,,,,,
2020/09/05,"South East",,,,,,
2020/09/05,"South East",,,,,,
2020/09/05,"South East",,,,,,
2020/09/05,"South East",,,,,,
2020/09/06,"Far North West",,,,,,
2020/09/06,"Far North West",,,,,,
2020/09/06,"Far North Central",,,,,,
2020/09/06,"Far North East",,,,,,
2020/09/06,"Far North East",,,,,,
2020/09/06,"North West",,,,,,
2020/09/06,"North West",,,,,,
2020/09/06,"North West",,,,,,
2020/09/06,"North West",,,,,,
2020/09/06,"North Central",,,,,,
2020/09/06,"North Central",,,,,,
2020/09/06,"North Central",,,,,,
2020/09/06,"North East",,,,,,
2020/09/06,"North East",,,,,,
2020/09/06,"North East",,,,,,
2020/09/06,Saskatoon,,,,,,
2020/09/06,"Central West",,,,,,
2020/09/06,"Central West",,,,,,
2020/09/06,"Central East",,,,,,
2020/09/06,"Central East",,,,,,
2020/09/06,"Central East",,,,,,
2020/09/06,"Central East",,,,,,
2020/09/06,"Central East",,,,,,
2020/09/06,Regina,,,,,,
2020/09/06,"South West",,,,,,
2020/09/06,"South West",,,,,,
2020/09/06,"South Central",,,,,,
2020/09/06,"South Central",,,,,,
2020/09/06,"South East",,,,,,
2020/09/06,"South East",,,,,,
2020/09/06,"South East",,,,,,
2020/09/06,"South East",,,,,,
2020/09/07,"Far North West",,,,,,
2020/09/07,"Far North West",,,,,,
2020/09/07,"Far North Central",,,,,,
2020/09/07,"Far North East",,,,,,
2020/09/07,"Far North East",,,,,,
2020/09/07,"North West",,,,,,
2020/09/07,"North West",,,,,,
2020/09/07,"North West",,,,,,
2020/09/07,"North West",,,,,,
2020/09/07,"North Central",,,,,,
2020/09/07,"North Central",,,,,,
2020/09/07,"North Central",,,,,,
2020/09/07,"North East",,,,,,
2020/09/07,"North East",,,,,,
2020/09/07,"North East",,,,,,
2020/09/07,Saskatoon,,,,,,
2020/09/07,"Central West",,,,,,
2020/09/07,"Central West",,,,,,
2020/09/07,"Central East",,,,,,
2020/09/07,"Central East",,,,,,
2020/09/07,"Central East",,,,,,
2020/09/07,"Central East",,,,,,
2020/09/07,"Central East",,,,,,
2020/09/07,Regina,,,,,,
2020/09/07,"South West",,,,,,
2020/09/07,"South West",,,,,,
2020/09/07,"South Central",,,,,,
2020/09/07,"South Central",,,,,,
2020/09/07,"South East",,,,,,
2020/09/07,"South East",,,,,,
2020/09/07,"South East",,,,,,
2020/09/07,"South East",,,,,,
2020/09/08,"Far North West",,,,,,
2020/09/08,"Far North West",,,,,,
2020/09/08,"Far North Central",,,,,,
2020/09/08,"Far North East",,,,,,
2020/09/08,"Far North East",,,,,,
2020/09/08,"North West",,,,,,
2020/09/08,"North West",,,,,,
2020/09/08,"North West",,,,,,
2020/09/08,"North West",,,,,,
2020/09/08,"North Central",,,,,,
2020/09/08,"North Central",,,,,,
2020/09/08,"North Central",,,,,,
2020/09/08,"North East",,,,,,
2020/09/08,"North East",,,,,,
2020/09/08,"North East",,,,,,
2020/09/08,Saskatoon,,,,,,
2020/09/08,"Central West",,,,,,
2020/09/08,"Central West",,,,,,
2020/09/08,"Central East",,,,,,
2020/09/08,"Central East",,,,,,
2020/09/08,"Central East",,,,,,
2020/09/08,"Central East",,,,,,
2020/09/08,"Central East",,,,,,
2020/09/08,Regina,,,,,,
2020/09/08,"South West",,,,,,
2020/09/08,"South West",,,,,,
2020/09/08,"South Central",,,,,,
2020/09/08,"South Central",,,,,,
2020/09/08,"South East",,,,,,
2020/09/08,"South East",,,,,,
2020/09/08,"South East",,,,,,
2020/09/08,"South East",,,,,,
2020/09/09,"Far North West",,,,,,
2020/09/09,"Far North West",,,,,,
2020/09/09,"Far North Central",,,,,,
2020/09/09,"Far North East",,,,,,
2020/09/09,"Far North East",,,,,,
2020/09/09,"North West",,,,,,
2020/09/09,"North West",,,,,,
2020/09/09,"North West",,,,,,
2020/09/09,"North West",,,,,,
2020/09/09,"North Central",,,,,,
2020/09/09,"North Central",,,,,,
2020/09/09,"North Central",,,,,,
2020/09/09,"North East",,,,,,
2020/09/09,"North East",,,,,,
2020/09/09,"North East",,,,,,
2020/09/09,Saskatoon,,,,,,
2020/09/09,"Central West",,,,,,
2020/09/09,"Central West",,,,,,
2020/09/09,"Central East",,,,,,
2020/09/09,"Central East",,,,,,
2020/09/09,"Central East",,,,,,
2020/09/09,"Central East",,,,,,
2020/09/09,"Central East",,,,,,
2020/09/09,Regina,,,,,,
2020/09/09,"South West",,,,,,
2020/09/09,"South West",,,,,,
2020/09/09,"South Central",,,,,,
2020/09/09,"South Central",,,,,,
2020/09/09,"South East",,,,,,
2020/09/09,"South East",,,,,,
2020/09/09,"South East",,,,,,
2020/09/09,"South East",,,,,,
2020/09/10,"Far North West",,,,,,
2020/09/10,"Far North West",,,,,,
2020/09/10,"Far North Central",,,,,,
2020/09/10,"Far North East",,,,,,
2020/09/10,"Far North East",,,,,,
2020/09/10,"North West",,,,,,
2020/09/10,"North West",,,,,,
2020/09/10,"North West",,,,,,
2020/09/10,"North West",,,,,,
2020/09/10,"North Central",,,,,,
2020/09/10,"North Central",,,,,,
2020/09/10,"North Central",,,,,,
2020/09/10,"North East",,,,,,
2020/09/10,"North East",,,,,,
2020/09/10,"North East",,,,,,
2020/09/10,Saskatoon,,,,,,
2020/09/10,"Central West",,,,,,
2020/09/10,"Central West",,,,,,
2020/09/10,"Central East",,,,,,
2020/09/10,"Central East",,,,,,
2020/09/10,"Central East",,,,,,
2020/09/10,"Central East",,,,,,
2020/09/10,"Central East",,,,,,
2020/09/10,Regina,,,,,,
2020/09/10,"South West",,,,,,
2020/09/10,"South West",,,,,,
2020/09/10,"South Central",,,,,,
2020/09/10,"South Central",,,,,,
2020/09/10,"South East",,,,,,
2020/09/10,"South East",,,,,,
2020/09/10,"South East",,,,,,
2020/09/10,"South East",,,,,,
2020/09/11,"Far North West",,,,,,
2020/09/11,"Far North West",,,,,,
2020/09/11,"Far North Central",,,,,,
2020/09/11,"Far North East",,,,,,
2020/09/11,"Far North East",,,,,,
2020/09/11,"North West",,,,,,
2020/09/11,"North West",,,,,,
2020/09/11,"North West",,,,,,
2020/09/11,"North West",,,,,,
2020/09/11,"North Central",,,,,,
2020/09/11,"North Central",,,,,,
2020/09/11,"North Central",,,,,,
2020/09/11,"North East",,,,,,
2020/09/11,"North East",,,,,,
2020/09/11,"North East",,,,,,
2020/09/11,Saskatoon,,,,,,
2020/09/11,"Central West",,,,,,
2020/09/11,"Central West",,,,,,
2020/09/11,"Central East",,,,,,
2020/09/11,"Central East",,,,,,
2020/09/11,"Central East",,,,,,
2020/09/11,"Central East",,,,,,
2020/09/11,"Central East",,,,,,
2020/09/11,Regina,,,,,,
2020/09/11,"South West",,,,,,
2020/09/11,"South West",,,,,,
2020/09/11,"South Central",,,,,,
2020/09/11,"South Central",,,,,,
2020/09/11,"South East",,,,,,
2020/09/11,"South East",,,,,,
2020/09/11,"South East",,,,,,
2020/09/11,"South East",,,,,,
2020/09/12,"Far North West",,,,,,
2020/09/12,"Far North West",,,,,,
2020/09/12,"Far North Central",,,,,,
2020/09/12,"Far North East",,,,,,
2020/09/12,"Far North East",,,,,,
2020/09/12,"North West",,,,,,
2020/09/12,"North West",,,,,,
2020/09/12,"North West",,,,,,
2020/09/12,"North West",,,,,,
2020/09/12,"North Central",,,,,,
2020/09/12,"North Central",,,,,,
2020/09/12,"North Central",,,,,,
2020/09/12,"North East",,,,,,
2020/09/12,"North East",,,,,,
2020/09/12,"North East",,,,,,
2020/09/12,Saskatoon,,,,,,
2020/09/12,"Central West",,,,,,
2020/09/12,"Central West",,,,,,
2020/09/12,"Central East",,,,,,
2020/09/12,"Central East",,,,,,
2020/09/12,"Central East",,,,,,
2020/09/12,"Central East",,,,,,
2020/09/12,"Central East",,,,,,
2020/09/12,Regina,,,,,,
2020/09/12,"South West",,,,,,
2020/09/12,"South West",,,,,,
2020/09/12,"South Central",,,,,,
2020/09/12,"South Central",,,,,,
2020/09/12,"South East",,,,,,
2020/09/12,"South East",,,,,,
2020/09/12,"South East",,,,,,
2020/09/12,"South East",,,,,,
2020/09/13,"Far North West",,,,,,
2020/09/13,"Far North West",,,,,,
2020/09/13,"Far North Central",,,,,,
2020/09/13,"Far North East",,,,,,
2020/09/13,"Far North East",,,,,,
2020/09/13,"North West",,,,,,
2020/09/13,"North West",,,,,,
2020/09/13,"North West",,,,,,
2020/09/13,"North West",,,,,,
2020/09/13,"North Central",,,,,,
2020/09/13,"North Central",,,,,,
2020/09/13,"North Central",,,,,,
2020/09/13,"North East",,,,,,
2020/09/13,"North East",,,,,,
2020/09/13,"North East",,,,,,
2020/09/13,Saskatoon,,,,,,
2020/09/13,"Central West",,,,,,
2020/09/13,"Central West",,,,,,
2020/09/13,"Central East",,,,,,
2020/09/13,"Central East",,,,,,
2020/09/13,"Central East",,,,,,
2020/09/13,"Central East",,,,,,
2020/09/13,"Central East",,,,,,
2020/09/13,Regina,,,,,,
2020/09/13,"South West",,,,,,
2020/09/13,"South West",,,,,,
2020/09/13,"South Central",,,,,,
2020/09/13,"South Central",,,,,,
2020/09/13,"South East",,,,,,
2020/09/13,"South East",,,,,,
2020/09/13,"South East",,,,,,
2020/09/13,"South East",,,,,,
2020/09/14,"Far North West",,,,,,
2020/09/14,"Far North West",,,,,,
2020/09/14,"Far North Central",,,,,,
2020/09/14,"Far North East",,,,,,
2020/09/14,"Far North East",,,,,,
2020/09/14,"North West",,,,,,
2020/09/14,"North West",,,,,,
2020/09/14,"North West",,,,,,
2020/09/14,"North West",,,,,,
2020/09/14,"North Central",,,,,,
2020/09/14,"North Central",,,,,,
2020/09/14,"North Central",,,,,,
2020/09/14,"North East",,,,,,
2020/09/14,"North East",,,,,,
2020/09/14,"North East",,,,,,
2020/09/14,Saskatoon,,,,,,
2020/09/14,"Central West",,,,,,
2020/09/14,"Central West",,,,,,
2020/09/14,"Central East",,,,,,
2020/09/14,"Central East",,,,,,
2020/09/14,"Central East",,,,,,
2020/09/14,"Central East",,,,,,
2020/09/14,"Central East",,,,,,
2020/09/14,Regina,,,,,,
2020/09/14,"South West",,,,,,
2020/09/14,"South West",,,,,,
2020/09/14,"South Central",,,,,,
2020/09/14,"South Central",,,,,,
2020/09/14,"South East",,,,,,
2020/09/14,"South East",,,,,,
2020/09/14,"South East",,,,,,
2020/09/14,"South East",,,,,,
2020/09/15,"Far North West",,,,,,
2020/09/15,"Far North West",,,,,,
2020/09/15,"Far North Central",,,,,,
2020/09/15,"Far North East",,,,,,
2020/09/15,"Far North East",,,,,,
2020/09/15,"North West",,,,,,
2020/09/15,"North West",,,,,,
2020/09/15,"North West",,,,,,
2020/09/15,"North West",,,,,,
2020/09/15,"North Central",,,,,,
2020/09/15,"North Central",,,,,,
2020/09/15,"North Central",,,,,,
2020/09/15,"North East",,,,,,
2020/09/15,"North East",,,,,,
2020/09/15,"North East",,,,,,
2020/09/15,Saskatoon,,,,,,
2020/09/15,"Central West",,,,,,
2020/09/15,"Central West",,,,,,
2020/09/15,"Central East",,,,,,
2020/09/15,"Central East",,,,,,
2020/09/15,"Central East",,,,,,
2020/09/15,"Central East",,,,,,
2020/09/15,"Central East",,,,,,
2020/09/15,Regina,,,,,,
2020/09/15,"South West",,,,,,
2020/09/15,"South West",,,,,,
2020/09/15,"South Central",,,,,,
2020/09/15,"South Central",,,,,,
2020/09/15,"South East",,,,,,
2020/09/15,"South East",,,,,,
2020/09/15,"South East",,,,,,
2020/09/15,"South East",,,,,,
2020/09/16,"Far North West",,,,,,
2020/09/16,"Far North West",,,,,,
2020/09/16,"Far North Central",,,,,,
2020/09/16,"Far North East",,,,,,
2020/09/16,"Far North East",,,,,,
2020/09/16,"North West",,,,,,
2020/09/16,"North West",,,,,,
2020/09/16,"North West",,,,,,
2020/09/16,"North West",,,,,,
2020/09/16,"North Central",,,,,,
2020/09/16,"North Central",,,,,,
2020/09/16,"North Central",,,,,,
2020/09/16,"North East",,,,,,
2020/09/16,"North East",,,,,,
2020/09/16,"North East",,,,,,
2020/09/16,Saskatoon,,,,,,
2020/09/16,"Central West",,,,,,
2020/09/16,"Central West",,,,,,
2020/09/16,"Central East",,,,,,
2020/09/16,"Central East",,,,,,
2020/09/16,"Central East",,,,,,
2020/09/16,"Central East",,,,,,
2020/09/16,"Central East",,,,,,
2020/09/16,Regina,,,,,,
2020/09/16,"South West",,,,,,
2020/09/16,"South West",,,,,,
2020/09/16,"South Central",,,,,,
2020/09/16,"South Central",,,,,,
2020/09/16,"South East",,,,,,
2020/09/16,"South East",,,,,,
2020/09/16,"South East",,,,,,
2020/09/16,"South East",,,,,,
2020/09/17,"Far North West",,,,,,
2020/09/17,"Far North West",,,,,,
2020/09/17,"Far North Central",,,,,,
2020/09/17,"Far North East",,,,,,
2020/09/17,"Far North East",,,,,,
2020/09/17,"North West",,,,,,
2020/09/17,"North West",,,,,,
2020/09/17,"North West",,,,,,
2020/09/17,"North West",,,,,,
2020/09/17,"North Central",,,,,,
2020/09/17,"North Central",,,,,,
2020/09/17,"North Central",,,,,,
2020/09/17,"North East",,,,,,
2020/09/17,"North East",,,,,,
2020/09/17,"North East",,,,,,
2020/09/17,Saskatoon,,,,,,
2020/09/17,"Central West",,,,,,
2020/09/17,"Central West",,,,,,
2020/09/17,"Central East",,,,,,
2020/09/17,"Central East",,,,,,
2020/09/17,"Central East",,,,,,
2020/09/17,"Central East",,,,,,
2020/09/17,"Central East",,,,,,
